season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,JC Buttler,Jos Buttler,2,7,11,0,0,28.57,False,False,"{'wickets': 1, 'runs': 17}",2.5, b Topley,"<strong>Topley topples Buttler, length ball hits the top of the bails, sends them on a flight!</strong> Buttler made room and looked to pummel it off the back foot through midwicket, but the ball went further away with the angle, beat bat. Topley runs with his wings out in celebration.",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,WJ Lubbe,Wihan Lubbe,18,11,17,3,0,163.63,False,False,"{'wickets': 2, 'runs': 55}",6.1,c Holder b Pretorius,"<strong>Top-edged pull goes up... taken at long-on</strong>. No-ball check going on, it's fine. Pretorius landed it on a length, wide outside off at 120 kph. Lubbe tried to pull it across, got it off the bottom-half of the bat, easy catch to Holder",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,DA Miller,David Miller,1,3,5,0,0,33.33,True,False,"{'wickets': 3, 'runs': 57}",6.5,c Holder b Pretorius,"<strong>Skied, taken by Holder at long-on</strong>. Holder settled well and took it with the reverse cup. It was the slower ball, looked to be in the slot, but the deception took the pump down the ground right up",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,EJG Morgan,Eoin Morgan,64,37,60,2,5,172.97,False,False,"{'wickets': 5, 'runs': 177}",17.6,run out (Harmer/Mulder),"<strong>Oh, that is top work from Mulder and Morgan is run out!</strong> Fuller delivery outside off, he drills the drive to extra cover, who fires in a throw on the bounce to the bowler. Wasn't the best of throws, but Mulder does really well to get behind the stumps and take off the bails. Morgan was nowhere in the picture. <b>Is that the game?</b>",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,DJ Vilas,Dane Vilas,44,30,59,3,2,146.66,False,False,"{'wickets': 7, 'runs': 178}",18.3,c sub (CJ Dala) b Topley,"<strong>Another one or is that a no-ball again?</strong> It is a close one again. I think this is fine. Just about. Yep, the third umpire agrees. A full toss on the stumps, he is crouched and helps it to Dala at deep square leg, who catches it and throws it back quickly anticipating a no-ball. But, it is touch and go, and the third umpires goes with the bowler. Dane Vilas is not impressed. That's out, he asks and goes on his way,",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,E Jones,Evan Jones,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 177}",18.1,c sub (CJ Dala) b Topley,"<strong>High, goes very hiiiigh and Junior Dala, the substitute fielder judges the catch to perfection .</strong> A cross-seam length ball on the pads from Topley. He flicks and gets a lot of elevation but not enough distance and the catch is taken at deep square leg.",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,FD Adams,Ferisco Adams,2,3,8,0,0,66.66,False,False,"{'wickets': 8, 'runs': 184}",19.1,c Klaasen b Mulder,"<b>Gets his man straight away! </b>On a length well outside off. He was looking to heave it away, but gets it off the outside edge of his blade and deep point runs in to complete a simple catch.",
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,BC Fortuin,Bjorn Fortuin,6,4,8,1,0,150.00,False,True,{},,not out,,
2023,1343948,DSG v PR,DSG,PR,"Kingsmead, Durban",Durban,South Africa,PR,2,I Manack,Imran Manack,4,3,4,0,0,133.33,False,True,{},,not out,,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,JN Malan,Janneman Malan,16,21,20,2,1,76.19,False,False,"{'wickets': 2, 'runs': 27}",4.4,c Rashid Khan b Linde,Crucial breakthrough! Pressure was building up and he he hands a simple catch to mid-on who didn't have to move a muscle! Manufactures pace for himself but did'n't get all of it. Excellent bowling from Linde and brilliant move from Rashid Khan to continue with him for another over,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,2,6,16,0,0,33.33,False,False,"{'wickets': 1, 'runs': 25}",3.4, b Rabada,You just felt like wicket was around the corner as he hits the bull's eye! Off-stump goes cartwheeling and Hendricks departs early in the piece. That's brilliant bowling from Rabada! Hits the perfect length and gets enough movement to wreck the stumps,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,F du Plessis,Faf du Plessis,8,14,19,0,0,57.14,True,False,"{'wickets': 4, 'runs': 41}",7.4, b Waqar Salamkheil,"Brute of a delivery! Quicker delivery on a nagging line and length, turns sharply and there is a big gap between bat and bowl, sounds the death rattle and Waqar is absolutely ecstatic",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,K Verreynne,Kyle Verreynne,4,2,5,1,0,200.00,False,False,"{'wickets': 3, 'runs': 31}",4.6,c Potgieter b Linde,"Cries of catch and taken! Length ball, stuck in the pitch and rises sharply, he plays all around it as he tries to smother the spin, Linde induces another error with his cunning spinning methods, it's turning out to be a fantastic over for MI Cape Town",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,JL du Plooy,Leus du Plooy,21,26,38,1,0,80.76,False,False,"{'wickets': 6, 'runs': 75}",14.1,c Rickelton b Smith,"Fraction short and slants into middle stump, gets the ball to rise sharpy off the deck as he goes for the hook and Ryan Rickleton takes a stunning catch at deep square, as easy as you like",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,D Ferreira,Donovan Ferreira,7,8,11,1,0,87.50,False,False,"{'wickets': 5, 'runs': 54}",10.2, b Rashid Khan,"Rashid knocks him over! Fuller and angling into the batter at the stumps as he was loading up for a big heave over midwicket and the ball breezes past the bat and thuds into the leg stump, that's vintage Rashid",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,R Shepherd,Romario Shepherd,5,14,22,0,0,35.71,False,False,"{'wickets': 7, 'runs': 79}",14.6,c Rickelton b Smith,"Fires in a thunderbolt and Shepherd is caught at cover, shorter rising delivery, cramping him for room and he gets in an awkward position and gives a simple catch. It has been a real struggle for JSK thus far as they fail to up the ante",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,GHS Garton,George Garton,13,15,30,1,0,86.66,False,True,{},,not out,,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,AS Joseph,Alzarri Joseph,2,5,8,0,0,40.00,False,False,"{'wickets': 8, 'runs': 83}",16.2,c Brevis b Rashid Khan,High in the air and taken by Brevis at long-on who came charging in and pouching it safely! Just threw his bat at it and found no timing as he tried a massive hack,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,G Coetzee,Gerald Coetzee,1,4,6,0,0,25.00,False,False,"{'wickets': 9, 'runs': 84}",17.1,c &dagger;Roelofsen b Rabada,"My word! What a scorching delivery, length ball, plugging away in the corridor, takes the outside edge and Coetzee goes after scoring a run as JSK stare into the abyss.",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,JSK,1,AM Phangiso,Aaron Phangiso,10,8,13,1,0,125.00,False,True,{},,not out,,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,D Brevis,Dewald Brevis,42,34,52,2,3,123.52,False,False,"{'wickets': 2, 'runs': 75}",10.6,c Phangiso b Coetzee,"Back of a length delivery just outside off stump, he stands tall and tries to clear long-on but it goes straight down Phangiso's throat, got the elevation but not the distance and Coetzee is absolutely pumped up! He plays with his heart on his sleeve",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,RD Rickelton,Ryan Rickelton,21,24,40,2,0,87.50,False,False,"{'wickets': 1, 'runs': 65}",8.4,c Joseph b Coetzee,"Length ball, getting just a hint of movement off the pitch and he throws his bat at it, wild swing and ends up getting the splice of the bat as Joseph gobbles it gleefully at third man",
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,HE van der Dussen,Rassie van der Dussen,14,23,39,1,0,60.86,False,True,{},,not out,,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,G Roelofsen,Grant Roelofsen,5,8,14,0,0,62.50,False,False,"{'wickets': 3, 'runs': 87}",14.1,c Malan b Shepherd,MICT need to chae in 16 overs to get the bonus point as Roelofsen mistimes the shot and hands a regulation catch straight to Malan at extra cover who didn't have to move a muscle. It's not easy to time the ball on this track,
2023,1343947,MICT v JSK,JSK,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,SM Curran,Sam Curran,15,9,13,1,1,166.66,False,True,{},,not out,,
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,PD Salt,Phil Salt,1,2,-,0,0,50.00,False,False,"{'wickets': 1, 'runs': 13}",1.1,lbw b Magala,"<b> Magala strikes!</b> Short of length ball on the middle, traps Salt lbw as he tries to work it towards offside. He immediately reviews. Ultra Edge confirms there was no bat involved. And Ball Tracking returns with three reds. Big blow for Capitals",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,WG Jacks,Will Jacks,92,46,-,7,8,200.00,False,False,"{'wickets': 4, 'runs': 166}",14.3,c &dagger;Cox b Jansen,"<b> Out for 92!</b> Jansen strikes for Sunrisers. Short delivery, pitched on the middle, Jacks goes for a pull and doesn't get the timing right as the keeper completes the catch. What a knock this has been from Jacks!",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,RR Rossouw,Rilee Rossouw,20,15,-,3,1,133.33,False,False,"{'wickets': 2, 'runs': 47}",4.3,c &dagger;Cox b Carse,"<b> Two down</b> Full delivery around off, he tries to slice it and gets a thick edge to keeper. Rossouw out for 20",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,TB de Bruyn,Theunis de Bruyn,42,23,-,2,4,182.60,False,False,"{'wickets': 3, 'runs': 158}",13.3,c &dagger;Cox b Magala,"<b> De Bruyn departs!</b> Full and around off, tries to scoop it over keeper but there is hardly any timing on that one as Cox completes an easy catch. A 23-ball 42 for de Bruyn!",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,JDS Neesham,James Neesham,18,10,-,2,1,180.00,False,False,"{'wickets': 5, 'runs': 187}",16.3, b Baartman,"<b> Bowled!</b> Yorker outside off, Neesham tries to drag and fails as the ball hits the stumps",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,S Dadswell,Shane Dadswell,20,14,-,1,1,142.85,False,True,{},,not out,,
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,WD Parnell,Wayne Parnell,0,1,-,0,0,0.00,True,False,"{'wickets': 6, 'runs': 187}",16.4, b Baartman,"<b> Two in a row</b>Baartman roars in celebration. Changes his angle, and bowls a back of a length delivery on the middle, Parnell misses and it hits the middle stump",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,PC,1,M Pretorius,Migael Pretorius,11,10,-,0,1,110.00,False,True,{},,not out,,
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,SJ Erwee,Sarel Erwee,8,5,-,0,1,160.00,False,False,"{'wickets': 1, 'runs': 15}",1.2,c Jacks b Parnell,"<strong>Chips a drive to mid-off and Parnell's Ronaldo celebration is on!</strong> It was full, there for the drive and Erwee did not check the shot. He tried to hit it firmly with an ever so slightly open face. Not sure if he wanted to go wider or along the ground. Ends up giving a low catch to Jacks",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,JT Smuts,JJ Smuts,28,25,-,3,1,112.00,False,False,"{'wickets': 3, 'runs': 82}",9.1,lbw b Neesham,"<strong>LBW given, looked straight. Batters discuss and Smuts eventually reviews. </strong> But there's confusion as to whether the review was late. No, all okay. Was a slower one into the pitch, it beat the flick. Hit just over the knee roll. No contact with the bat. <strong>Hawk-Eye shows three reds</strong>. Smuts goes. Impact was three-fourth of the way up middle, and the ball in the projection hit a chunk at the top of middle and leg.",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,JM Cox,Jordan Cox,0,1,-,0,0,0.00,False,False,"{'wickets': 2, 'runs': 15}",1.3,c &dagger;Salt b Parnell,"<strong>Nicked off to the keeper and Parnell now goes for Ronaldo's jump celebration</strong>. He's on a hat-trick now. It was around a length just outside off, angling away. Cox looked to steer it with an open face and got a bottom edge.",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,AK Markram,Aiden Markram,46,29,-,5,2,158.62,True,False,"{'wickets': 4, 'runs': 88}",10.3,c Pretorius b Bosch,"<strong>Skier, very very high. Juggling act at long-on, taken on the third attempt. Massive wicket!</strong>. Slow, full and wide. Markram went across and slogged it. Tried to go over long-on/wide long-on. Got it right up, lots of air time. Pretorius tried to take it front, it popped out to the side, he managed to pull it up again, got it off the third attempt, close to the ground",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,T Stubbs,Tristan Stubbs,12,10,-,1,0,120.00,False,False,"{'wickets': 6, 'runs': 104}",13.1, b Rashid,"<strong>Stubbs is bowled by a very full ball!</strong> Tossed up generously, Stubbs cleared the path as he made room, saw it floating around the stumps. Tried to slap it through extra, went off the bottom into middle and off. The collapse is on now. Thin deflection back onto the stumps, replays show.",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,MJ Ackerman,Marques Ackerman,8,9,-,0,0,88.88,False,False,"{'wickets': 5, 'runs': 104}",12.5, b Nortje,"<strong>You miss I hit stuff, from around the wicket</strong>. Fullish ball pitches around off and zips in, Ackerman tried to slog it across the line. Off stump was shaken and the off bail flew. No celebrations from Nortje, he just completed his bowling run.",
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,JK Fuller,James Fuller,11,9,-,1,0,122.22,False,False,"{'wickets': 7, 'runs': 119}",15.1,c Jacks b Rashid,<strong>Tossed up at 78 kph and it promptly induces the top edge. Taken at long-off</strong>. Fuller cleared the front leg and tried to slash it over extra but it skied up and was taken comfortably. Replay shows the ball spun away which took it wide of the sweet spot,
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,M Jansen,Marco Jansen,36,20,-,2,3,180.00,False,True,{},,not out,,
2023,1343946,PC v SEC,PC,SEC,"SuperSport Park, Centurion",Centurion,South Africa,SEC,2,BA Carse,Brydon Carse,26,13,-,3,1,200.00,False,True,{},,not out,,
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,D Brevis,Dewald Brevis,0,2,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.2, b Mayers,<strong>knocks him over with an absolute beauty!</strong> Searing yorker that starts well outside off stump before boomeranging back into the batter. Brevis has no clue about it and is late on the stroke too. The ball sneaks underneath the bat and flattens middle and off stump! Just the start the Super Giants were after!,
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,RD Rickelton,Ryan Rickelton,14,14,22,1,1,100.00,False,False,"{'wickets': 2, 'runs': 24}",3.6,c &dagger;de Kock b Topley,"<strong>strangled down the leg side!</strong> Dug into the track on leg stump, and Rickelton looks to help that one fine. He gets cramped for room a touch, though, meaning that he helps it straight into the gloves of de Kock! Not the best delivery Topley will bowl all tournament but he will not mind this wicket one bit!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,52,44,66,4,1,118.18,False,False,"{'wickets': 5, 'runs': 105}",14.6,c Topley b Holder,"<strong>Holder outfoxes Roelofsen!</strong> Another off-pace delivery on a length on leg stump. Roelofsen does not quite pick the variation and swings too early. The ball spirals off the leading edge and swirls towards short third man, where Topley does the rest!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,1,3,13,0,0,33.33,False,False,"{'wickets': 3, 'runs': 45}",6.3,c Paul b Subrayen,"<strong>in the air, and taken!</strong> Flighted on a full length outside off stump. van der Dussen's eyes light up and he comes down the track. He has a massive mow across the line but because he is not to the pitch of the ball, he ends up dragging it. The sweeper at deep mid wicket settles himself and completes the catch!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,SM Curran,Sam Curran,0,3,5,0,0,0.00,False,False,"{'wickets': 4, 'runs': 45}",6.6,lbw b Subrayen,"<strong>that looks plumb!</strong> Slightly flatter and fuller. Curran, because of the trajectory, goes back and is trapped on the crease. He has a hopeful stab at it but misses it completely as the ball raps him on the back pad. <strong>The umpire raises his finger but Curran wants to have another look! </strong>. <strong>Flat line on Ultra Edge as the ball passes the bat. And Ball Tracking returns with three reds. Curran has to walk back!</strong>",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,GF Linde,George Linde,33,25,34,0,4,132.00,False,False,"{'wickets': 6, 'runs': 105}",15.1,c Pretorius b Viljoen,"<strong>what a catch!</strong> Short and wide outside off stump. Linde looks at the width and tries to carve it over backward point. He gets a decent piece of it but hits it close enough to the fielder, who leaps into the air and completes a sharp catch! Pretorius timed his jump superbly there!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,D Jansen,Duan Jansen,7,5,30,1,0,140.00,False,True,{},,not out,,
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,Rashid Khan,Rashid Khan,14,13,12,1,1,107.69,True,False,"{'wickets': 7, 'runs': 121}",17.4,c Maharaj b Topley,"<strong>in the air, and Rashid bites the dust!</strong> Length delivery pushed across the batter outside off stump again. Rashid looks to access the leg side but can't get enough whip on the stroke. The ball skews off the top edge and goes miles up in the air. Maharaj at short third man settles himself under the high ball and completes a smart grab!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,MICT,1,D Potgieter,Delano Potgieter,25,11,15,0,3,227.27,False,False,"{'wickets': 8, 'runs': 152}",19.6,c Mulder b Viljoen,"<strong>gone this time!</strong> Length at the stumps and Potgieter can't believe his luck. He has a mighty swing at it but because he is so eager to hit it over the fence, he loses shape. In the end, he chalks it towards long on, where the fielder gobbles up the chance!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,KR Mayers,Kyle Mayers,34,23,33,4,2,147.82,False,False,"{'wickets': 2, 'runs': 62}",6.5,c &dagger;Roelofsen b Linde,"<strong>Linde gets Mayers!</strong> Back of a length delivery just outside off stump that spins into the batter. Mayers is neither forward nor back, and has a loose dab at it. The ball grazes the inside edge and Roelofsen does brilliantly to hold onto the chance!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,Q de Kock,Quinton de Kock,11,8,17,2,0,137.50,True,False,"{'wickets': 1, 'runs': 35}",3.3,c Potgieter b Stone,"<strong>de Kock perishes!</strong> Back of a length delivery outside off stump. de Kock shuffles across and looks for the cute lap past short fine leg. He gets too much bat, though, and hits it straight to the fielder in the ring, who makes no mistake!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,PWA Mulder,Wiaan Mulder,30,26,48,4,0,115.38,False,False,"{'wickets': 4, 'runs': 130}",14.1, b Stone,"<strong>stumps flying everywhere!</strong> Searing yorker slanted into middle and off stump. Mulder backs away and looks to carve it past backward point. He is late on the stroke, though, and can't jam his bat down in time. The ball whistles past the bat before leaving middle and off stump in an almighty mess!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,H Klaasen,Heinrich Klaasen,36,22,26,4,1,163.63,False,False,"{'wickets': 3, 'runs': 118}",12.3,c Rickelton b Stone,"<strong>what a catch, my word!</strong> Length delivery outside off stump that seems to stick in the surface a touch. Klaasen looks to fetch it and whip it over square leg but the lack of pace means that he top edges it. Rickelton runs back from inside the ring, dives full-length and plucks a stunning catch!",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,JO Holder,Jason Holder,11,10,20,0,1,110.00,False,True,{},,not out,,
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,D Pretorius,Dwaine Pretorius,0,2,3,0,0,0.00,False,False,"{'wickets': 5, 'runs': 130}",14.3,lbw b Stone,"<strong>huge appeal, and given! Drama at Newlands!</strong> Full delivery on middle and off stump that nips back sharply. Pretorius falls over a touch and then misses his flick. The ball raps him right in front of the stumps and the umpire raises his finger! <strong>No bat involved, and three reds on Ball Tracking! Pretorius perishes!</strong>",
2023,1343945,MICT v DSG,MICT,DSG,"Newlands, Cape Town",Cape Town,South Africa,DSG,2,KMA Paul,Keemo Paul,20,8,10,0,3,250.00,False,True,{},,not out,,
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,JN Malan,Janneman Malan,2,4,11,0,0,50.00,False,False,"{'wickets': 1, 'runs': 6}",2.1,lbw b Fortuin,"Raps him on the pad as Malan misses his sweep and the <strong>umpire raises his finger!</strong> Malan reviews immediately. Fired in quick and full around off, Malan got down to sweep and missed his shot and was hit on the front pad. No bat, and it's three reds on DRS so Joburg lose their first wicket and a review.",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,4,11,14,0,0,36.36,False,False,"{'wickets': 2, 'runs': 7}",2.4,c Miller b Fortuin,"<strong>Second wicket in the over!</strong> Fortuin fired it flat on a length, Hendricks came down the track and had a swipe at it, but it came off the top edge and the ball went high in the air. David Miller did well to get under it and take a sliding catch. Joburg have lost both openers rather cheaply again",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,F du Plessis,Faf du Plessis,2,6,9,0,0,33.33,True,False,"{'wickets': 3, 'runs': 9}",3.4,c Lubbe b Ngidi,"<strong>Straight down deep third's throat!</strong> Faf du Plessis comes down the track to another length ball from Ngidi and gets a massive top edge that goes straight to Lubbe, who holds on to it comfortably",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,K Verreynne,Kyle Verreynne,11,10,28,1,0,110.00,False,False,"{'wickets': 6, 'runs': 35}",7.6,lbw b Shamsi,"Verreynne misses the reverse sweep and the <strong>umpire has raised the finger!</strong> That was tossed up quicker on off, with the ball spinning in sharply. Stays under the bat and hits him on the front pad. Verreynne reviews it, but that's three reds and Joburg's slide continues.",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,L Gregory,Lewis Gregory,2,5,6,0,0,40.00,False,False,"{'wickets': 4, 'runs': 16}",4.6, b Fortuin,"<strong>Bowled him through the gate!</strong> Fortuin tosses it up on a length around off, Gregory was playing for the spin but it goes straight and through the gap between his bat and pad. Fortuin has his third!",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,D Ferreira,Donovan Ferreira,6,8,10,1,0,75.00,False,False,"{'wickets': 5, 'runs': 25}",6.5, b Jones,"<strong>Timberrrrrr!</strong> Evan Jones goes on a length on off and Ferreira misses his swing as the ball hits the top of leg to take the bails off. With that, Joburg are five down and in big trouble!",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,R Shepherd,Romario Shepherd,7,6,11,0,1,116.66,False,False,"{'wickets': 7, 'runs': 36}",8.2,lbw b Adams,"Misses his flick, and <strong>that is plumb!</strong> Full on off, he misses his flick and is hit straight in front. Umpire raised his finger immediately and he can't review, as they don't have any left!",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,GHS Garton,George Garton,3,6,20,0,0,50.00,False,False,"{'wickets': 9, 'runs': 55}",11.6, b Jones,<strong>Chopped on!</strong> Evans bangs it in short outside off and Garton goes for the cut but can only get an inside edge on to the stumps. That's nine gone for Joburg and Paarl will be thrilled!,
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,AS Joseph,Alzarri Joseph,13,11,9,2,0,118.18,False,False,"{'wickets': 8, 'runs': 50}",10.3, b Adams,"<strong>Castled!</strong> Adams goes full and the ball stayed low. Joseph looked to defend, but it went through the gap to hit leg stump. Joseph falls for 13 and Joburg are eight down",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,LB Williams,Lizaad Williams,17,18,28,2,0,94.44,False,True,{},,not out,,
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,JSK,1,AM Phangiso,Aaron Phangiso,10,19,21,0,0,52.63,False,False,"{'wickets': 10, 'runs': 81}",17.2,c &dagger;Buttler b Jones,"<strong>Edged behind and taken!</strong> Bangs it in on a length outside off, Phangiso looks to cut but only manages an edge and Jos Buttler dives to his right to gobble that up and that wraps up Joburg's innings in the 18th over.",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,JJ Roy,Jason Roy,12,13,12,2,0,92.30,False,False,"{'wickets': 1, 'runs': 12}",2.4,c Shepherd b Garton,"<strong>Dear me, he has guided it straight to deep third!</strong> Was he trying to go a bit finer? Banged in short, shoulder-high outside off. He arches back and ramps, but gets good enough connection for the ball to go straight down the throat of deep third. He was hitting them well, and probably that has brought about his downfall today.",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,JC Buttler,Jos Buttler,29,21,53,4,0,138.09,False,True,{},,not out,,
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,WJ Lubbe,Wihan Lubbe,19,13,18,4,0,146.15,False,False,"{'wickets': 2, 'runs': 46}",5.5,c Joseph b Shepherd,"<b>Tries it again, but this time can only find point, where Joseph gobbles it up! </b> Back of a length outside off, he looks for the previous shot, but this time there isn't as much room. He goes through with the shot and can only slice it for an easy catch.",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,DJ Vilas,Dane Vilas,13,13,19,1,0,100.00,False,False,"{'wickets': 3, 'runs': 70}",9.2,c Shepherd b Phangiso,"<strong>Steps down the track, gets a lot of height but enough distance as long on pouches a simple catch!</strong> Tossed up nicely from Phangiso on middle, he looks to get under it but isn't anywhere near the pitch. He does not get the desired connection and Shepherd takes a simple catch.",
2023,1343944,PR v JSK,JSK,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,DA Miller,David Miller,8,4,6,0,1,200.00,True,True,{},,not out,,
